Data,Dia,Ibov,Mes,Ano
2000-12-27,27,15186.15,12,2000
2000-12-28,28,15259.29,12,2000
2001-01-02,2,15425.34,1,2001
2001-01-03,3,16599.42,1,2001
2001-01-04,4,16675.06,1,2001
2001-01-05,5,16409.81,1,2001
2001-01-08,8,16562.14,1,2001
2001-01-09,9,16975.64,1,2001
2001-01-10,10,16918.57,1,2001
2001-01-11,11,17023.58,1,2001
2001-01-12,12,16850.09,1,2001
2001-01-15,15,16962.75,1,2001
2001-01-16,16,16720.98,1,2001
2001-01-17,17,17191.02,1,2001
2001-01-18,18,17521.46,1,2001
2001-01-19,19,17530.09,1,2001
2001-01-22,22,17391.67,1,2001
2001-01-23,23,17832.13,1,2001
2001-01-24,24,17771.76,1,2001
2001-01-26,26,17889.05,1,2001
2001-01-29,29,17883.38,1,2001
2001-01-30,30,17722.58,1,2001
2001-01-31,31,17672.77,1,2001
2001-02-02,2,16914.96,2,2001
2001-02-05,5,16731.24,2,2001
2001-02-06,6,17006.77,2,2001
2001-02-07,7,16812.35,2,2001
2001-02-08,8,17243.3,2,2001
2001-02-09,9,17138.4,2,2001
2001-02-12,12,16917.06,2,2001
2001-02-13,13,17095.78,2,2001
2001-02-14,14,17120.05,2,2001
2001-02-15,15,16937.19,2,2001
2001-02-16,16,16259.05,2,2001
2001-02-19,19,16060.76,2,2001
2001-02-20,20,15910.57,2,2001
2001-02-21,21,15593.86,2,2001
2001-02-22,22,15910.36,2,2001
2001-02-23,23,16157.75,2,2001
2001-02-28,28,15891.41,2,2001
2001-03-02,2,16581.0,3,2001
2001-03-05,5,16537.24,3,2001
2001-03-06,6,16324.33,3,2001
2001-03-07,7,16395.21,3,2001
2001-03-08,8,16226.71,3,2001
2001-03-09,9,16123.44,3,2001
2001-03-12,12,15527.26,3,2001
2001-03-13,13,15584.14,3,2001
2001-03-14,14,15244.9,3,2001
2001-03-15,15,15060.87,3,2001
2001-03-16,16,15237.03,3,2001
2001-03-19,19,14835.9,3,2001
2001-03-20,20,14903.36,3,2001
2001-03-21,21,14852.68,3,2001
2001-03-22,22,14067.27,3,2001
2001-03-23,23,14435.08,3,2001
2001-03-26,26,14712.04,3,2001
2001-03-27,27,14835.4,3,2001
2001-03-28,28,14631.88,3,2001
2001-03-29,29,14282.18,3,2001
2001-03-30,30,14438.45,3,2001
2001-04-02,2,13981.3,4,2001
2001-04-03,3,13736.61,4,2001
2001-04-04,4,13854.76,4,2001
2001-04-05,5,14442.51,4,2001
2001-04-06,6,14484.51,4,2001
2001-04-09,9,14718.99,4,2001
2001-04-10,10,15047.76,4,2001
2001-04-11,11,14818.83,4,2001
2001-04-12,12,14969.37,4,2001
2001-04-16,16,14444.59,4,2001
2001-04-17,17,14336.9,4,2001
2001-04-18,18,14955.36,4,2001
2001-04-19,19,14431.08,4,2001
2001-04-20,20,13696.42,4,2001
2001-04-23,23,13892.65,4,2001
2001-04-24,24,14068.0,4,2001
2001-04-25,25,14162.75,4,2001
2001-04-26,26,14757.02,4,2001
2001-04-27,27,14927.95,4,2001
2001-04-30,30,14917.54,4,2001
2001-05-02,2,14897.24,5,2001
2001-05-03,3,15141.91,5,2001
2001-05-04,4,15092.76,5,2001
2001-05-07,7,14875.0,5,2001
2001-05-08,8,14747.41,5,2001
2001-05-09,9,14778.98,5,2001
2001-05-10,10,14993.46,5,2001
2001-05-11,11,14493.2,5,2001
2001-05-14,14,14132.76,5,2001
2001-05-15,15,14226.33,5,2001
2001-05-16,16,14714.25,5,2001
2001-05-17,17,14793.51,5,2001
2001-05-18,18,14884.06,5,2001
2001-05-21,21,15127.91,5,2001
2001-05-22,22,14828.87,5,2001
2001-05-23,23,14691.61,5,2001
2001-05-24,24,14523.21,5,2001
2001-05-25,25,14310.06,5,2001
2001-05-28,28,14302.02,5,2001
2001-05-29,29,14453.91,5,2001
2001-05-30,30,14489.36,5,2001
2001-05-31,31,14649.98,5,2001
2001-06-04,4,15103.86,6,2001
2001-06-05,5,15394.82,6,2001
2001-06-06,6,15328.83,6,2001
2001-06-07,7,15464.06,6,2001
2001-06-08,8,15366.25,6,2001
2001-06-11,11,15224.19,6,2001
2001-06-12,12,15173.07,6,2001
2001-06-13,13,15403.4,6,2001
2001-06-15,15,14985.01,6,2001
2001-06-18,18,14355.42,6,2001
2001-06-19,19,14400.73,6,2001
2001-06-20,20,14571.24,6,2001
2001-06-21,21,14822.98,6,2001
2001-06-22,22,14682.1,6,2001
2001-06-25,25,14539.6,6,2001
2001-06-26,26,14459.99,6,2001
2001-06-27,27,14308.0,6,2001
2001-06-28,28,14390.97,6,2001
2001-06-29,29,14559.79,6,2001
2001-07-02,2,14555.0,7,2001
2001-07-03,3,14352.77,7,2001
2001-07-04,4,14056.0,7,2001
2001-07-05,5,14047.66,7,2001
2001-07-06,6,13906.76,7,2001
2001-07-10,10,13569.79,7,2001
2001-07-11,11,13811.84,7,2001
2001-07-12,12,13912.93,7,2001
2001-07-13,13,14078.46,7,2001
2001-07-16,16,13811.39,7,2001
2001-07-17,17,14168.65,7,2001
2001-07-18,18,13790.88,7,2001
2001-07-19,19,13761.51,7,2001
2001-07-20,20,14092.32,7,2001
2001-07-23,23,14067.72,7,2001
2001-07-24,24,13737.59,7,2001
2001-07-25,25,13955.89,7,2001
2001-07-26,26,13810.29,7,2001
2001-07-27,27,13910.26,7,2001
2001-07-30,30,13703.61,7,2001
2001-07-31,31,13754.16,7,2001
2001-08-02,2,13822.72,8,2001
2001-08-03,3,13838.42,8,2001
2001-08-06,6,14046.82,8,2001
2001-08-07,7,14035.91,8,2001
2001-08-08,8,13919.18,8,2001
2001-08-09,9,13834.19,8,2001
2001-08-10,10,13915.09,8,2001
2001-08-13,13,13771.36,8,2001
2001-08-14,14,13829.49,8,2001
2001-08-15,15,13658.6,8,2001
2001-08-16,16,13509.47,8,2001
2001-08-17,17,13044.21,8,2001
2001-08-20,20,13115.48,8,2001
2001-08-21,21,12891.7,8,2001
2001-08-22,22,12952.23,8,2001
2001-08-23,23,12750.79,8,2001
2001-08-24,24,13001.12,8,2001
2001-08-27,27,12995.85,8,2001
2001-08-28,28,13018.1,8,2001
2001-08-29,29,13076.99,8,2001
2001-08-30,30,12892.39,8,2001
2001-08-31,31,12840.6,8,2001
2001-09-03,3,12800.03,9,2001
2001-09-04,4,12766.88,9,2001
2001-09-05,5,12590.92,9,2001
2001-09-06,6,12255.29,9,2001
2001-09-10,10,11922.39,9,2001
2001-09-11,11,10827.96,9,2001
2001-09-12,12,11113.5,9,2001
2001-09-13,13,10306.26,9,2001
2001-09-14,14,10034.4,9,2001
2001-09-17,17,10544.99,9,2001
2001-09-18,18,10554.13,9,2001
2001-09-19,19,10744.53,9,2001
2001-09-20,20,10543.12,9,2001
2001-09-21,21,10418.75,9,2001
2001-09-24,24,10532.83,9,2001
2001-09-25,25,10229.05,9,2001
2001-09-26,26,10005.87,9,2001
2001-09-27,27,10404.72,9,2001
2001-09-28,28,10635.74,9,2001
2001-10-02,2,10350.83,10,2001
2001-10-03,3,10233.26,10,2001
2001-10-04,4,10061.92,10,2001
2001-10-05,5,10197.07,10,2001
2001-10-08,8,10094.56,10,2001
2001-10-09,9,10284.45,10,2001
2001-10-10,10,10462.25,10,2001
2001-10-11,11,10784.72,10,2001
2001-10-15,15,11329.32,10,2001
2001-10-16,16,11257.85,10,2001
2001-10-17,17,11271.49,10,2001
2001-10-18,18,10994.96,10,2001
2001-10-19,19,11331.57,10,2001
2001-10-22,22,11699.99,10,2001
2001-10-23,23,11613.44,10,2001
2001-10-24,24,11467.74,10,2001
2001-10-25,25,11723.75,10,2001
2001-10-26,26,11780.57,10,2001
2001-10-29,29,11377.02,10,2001
2001-10-30,30,11023.95,10,2001
2001-10-31,31,11364.71,10,2001
2001-11-05,5,12164.66,11,2001
2001-11-06,6,12415.57,11,2001
2001-11-07,7,12615.83,11,2001
2001-11-08,8,12553.64,11,2001
2001-11-09,9,12730.71,11,2001
2001-11-12,12,12567.12,11,2001
2001-11-13,13,12918.09,11,2001
2001-11-14,14,12825.62,11,2001
2001-11-16,16,12882.82,11,2001
2001-11-19,19,12987.23,11,2001
2001-11-20,20,12638.13,11,2001
2001-11-21,21,12793.79,11,2001
2001-11-22,22,13019.43,11,2001
2001-11-23,23,13423.86,11,2001
2001-11-26,26,13759.53,11,2001
2001-11-27,27,13602.88,11,2001
2001-11-28,28,13019.2,11,2001
2001-11-29,29,12736.39,11,2001
2001-11-30,30,12931.71,11,2001
2001-12-03,3,13336.0,12,2001
2001-12-04,4,13146.64,12,2001
2001-12-05,5,13382.13,12,2001
2001-12-06,6,13539.03,12,2001
2001-12-07,7,13298.72,12,2001
2001-12-10,10,13446.18,12,2001
2001-12-11,11,13348.12,12,2001
2001-12-12,12,13562.94,12,2001
2001-12-13,13,13148.37,12,2001
2001-12-14,14,12959.17,12,2001
2001-12-17,17,12912.06,12,2001
2001-12-18,18,13397.36,12,2001
2001-12-19,19,13290.01,12,2001
2001-12-20,20,12918.14,12,2001
2001-12-21,21,13368.53,12,2001
2001-12-26,26,13360.32,12,2001
2001-12-27,27,13757.59,12,2001
2001-12-28,28,13577.57,12,2001
2002-01-03,3,14265.3,1,2002
2002-01-04,4,14331.9,1,2002
2002-01-07,7,14378.5,1,2002
2002-01-08,8,14167.5,1,2002
2002-01-09,9,14020.7,1,2002
2002-01-10,10,13570.1,1,2002
2002-01-11,11,13587.4,1,2002
2002-01-14,14,13121.7,1,2002
2002-01-15,15,13010.5,1,2002
2002-01-16,16,13083.7,1,2002
2002-01-17,17,13336.7,1,2002
2002-01-18,18,13372.6,1,2002
2002-01-21,21,13154.5,1,2002
2002-01-22,22,13003.9,1,2002
2002-01-23,23,13232.1,1,2002
2002-01-24,24,13162.2,1,2002
2002-01-28,28,13001.8,1,2002
2002-01-29,29,12501.0,1,2002
2002-01-30,30,12532.3,1,2002
2002-01-31,31,12721.4,1,2002
2002-02-04,4,12512.5,2,2002
2002-02-05,5,12747.5,2,2002
2002-02-06,6,12750.9,2,2002
2002-02-07,7,12683.6,2,2002
2002-02-08,8,12597.8,2,2002
2002-02-13,13,12960.6,2,2002
2002-02-14,14,13245.0,2,2002
2002-02-15,15,13229.5,2,2002
2002-02-18,18,13121.7,2,2002
2002-02-19,19,12991.5,2,2002
2002-02-20,20,13302.8,2,2002
2002-02-21,21,13530.2,2,2002
2002-02-22,22,13562.9,2,2002
2002-02-25,25,13977.6,2,2002
2002-02-26,26,13963.6,2,2002
2002-02-27,27,14212.1,2,2002
2002-02-28,28,14033.2,2,2002
2002-03-04,4,14471.2,3,2002
2002-03-05,5,14011.4,3,2002
2002-03-06,6,13838.7,3,2002
2002-03-07,7,13725.9,3,2002
2002-03-08,8,13961.9,3,2002
2002-03-11,11,13695.7,3,2002
2002-03-12,12,14181.4,3,2002
2002-03-13,13,14244.1,3,2002
2002-03-14,14,14117.2,3,2002
2002-03-15,15,14365.4,3,2002
2002-03-18,18,14244.6,3,2002
2002-03-19,19,14117.8,3,2002
2002-03-20,20,14089.7,3,2002
2002-03-21,21,13717.3,3,2002
2002-03-22,22,13312.3,3,2002
2002-03-25,25,13277.5,3,2002
2002-03-26,26,13569.9,3,2002
2002-03-27,27,13424.7,3,2002
2002-03-28,28,13254.5,3,2002
2002-04-03,3,13084.8,4,2002
2002-04-04,4,13360.3,4,2002
2002-04-05,5,13276.3,4,2002
2002-04-08,8,13159.5,4,2002
2002-04-09,9,13195.0,4,2002
2002-04-10,10,13416.1,4,2002
2002-04-11,11,13411.4,4,2002
2002-04-12,12,13750.8,4,2002
2002-04-15,15,13471.9,4,2002
2002-04-16,16,13622.6,4,2002
2002-04-17,17,13732.0,4,2002
2002-04-18,18,13573.1,4,2002
2002-04-19,19,13478.3,4,2002
2002-04-22,22,13224.1,4,2002
2002-04-23,23,13188.0,4,2002
2002-04-24,24,13380.8,4,2002
2002-04-25,25,13272.7,4,2002
2002-04-26,26,13075.5,4,2002
2002-04-29,29,13090.2,4,2002
2002-04-30,30,13085.1,4,2002
2002-05-03,3,12609.7,5,2002
2002-05-06,6,12430.2,5,2002
2002-05-07,7,12342.4,5,2002
2002-05-08,8,12616.8,5,2002
2002-05-09,9,12101.9,5,2002
2002-05-10,10,12130.1,5,2002
2002-05-13,13,12002.3,5,2002
2002-05-14,14,12204.1,5,2002
2002-05-15,15,12349.5,5,2002
2002-05-16,16,12660.1,5,2002
2002-05-17,17,12699.1,5,2002
2002-05-20,20,12667.7,5,2002
2002-05-21,21,12701.2,5,2002
2002-05-22,22,12367.9,5,2002
2002-05-23,23,12555.7,5,2002
2002-05-24,24,12573.9,5,2002
2002-05-27,27,12698.3,5,2002
2002-05-28,28,12728.1,5,2002
2002-05-29,29,12985.1,5,2002
2002-05-31,31,12861.4,5,2002
2002-06-03,3,12659.4,6,2002
2002-06-04,4,12600.2,6,2002
2002-06-05,5,12589.7,6,2002
2002-06-06,6,12112.5,6,2002
2002-06-07,7,12282.5,6,2002
2002-06-10,10,12599.5,6,2002
2002-06-11,11,12210.4,6,2002
2002-06-12,12,12132.9,6,2002
2002-06-13,13,11962.1,6,2002
2002-06-14,14,11698.9,6,2002
2002-06-17,17,11937.1,6,2002
2002-06-18,18,11821.1,6,2002
2002-06-19,19,11493.1,6,2002
2002-06-20,20,10908.6,6,2002
2002-06-21,21,10397.5,6,2002
2002-06-24,24,10759.0,6,2002
2002-06-25,25,10705.5,6,2002
2002-06-26,26,10690.5,6,2002
2002-06-27,27,11013.3,6,2002
2002-06-28,28,11139.1,6,2002
2002-07-03,3,10635.5,7,2002
2002-07-04,4,10655.4,7,2002
2002-07-05,5,10523.6,7,2002
2002-07-08,8,10687.0,7,2002
2002-07-10,10,10555.9,7,2002
2002-07-11,11,10806.4,7,2002
2002-07-12,12,10967.0,7,2002
2002-07-15,15,10633.2,7,2002
2002-07-16,16,10577.8,7,2002
2002-07-17,17,10754.6,7,2002
2002-07-18,18,10812.7,7,2002
2002-07-19,19,10583.1,7,2002
2002-07-22,22,9892.3,7,2002
2002-07-23,23,9745.8,7,2002
2002-07-24,24,9937.3,7,2002
2002-07-25,25,9665.9,7,2002
2002-07-26,26,9217.1,7,2002
2002-07-29,29,9240.4,7,2002
2002-07-30,30,9341.8,7,2002
2002-07-31,31,9762.5,7,2002
2002-08-05,5,9469.8,8,2002
2002-08-06,6,9755.0,8,2002
2002-08-07,7,9869.6,8,2002
2002-08-08,8,10315.6,8,2002
2002-08-09,9,9985.7,8,2002
2002-08-12,12,9723.6,8,2002
2002-08-13,13,9444.1,8,2002
2002-08-14,14,9343.0,8,2002
2002-08-15,15,9183.2,8,2002
2002-08-16,16,9526.2,8,2002
2002-08-19,19,9416.7,8,2002
2002-08-20,20,9263.0,8,2002
2002-08-21,21,9437.6,8,2002
2002-08-22,22,9702.5,8,2002
2002-08-23,23,9676.3,8,2002
2002-08-26,26,10097.5,8,2002
2002-08-27,27,10371.9,8,2002
2002-08-28,28,10379.8,8,2002
2002-08-29,29,10455.3,8,2002
2002-08-30,30,10382.2,8,2002
2002-09-03,3,10135.8,9,2002
2002-09-04,4,9996.8,9,2002
2002-09-05,5,9723.4,9,2002
2002-09-06,6,9716.9,9,2002
2002-09-09,9,9954.3,9,2002
2002-09-10,10,9960.1,9,2002
2002-09-11,11,10182.2,9,2002
2002-09-12,12,10172.5,9,2002
2002-09-13,13,10180.9,9,2002
2002-09-16,16,9831.0,9,2002
2002-09-17,17,9650.0,9,2002
2002-09-18,18,9505.3,9,2002
2002-09-19,19,9372.3,9,2002
2002-09-20,20,9585.4,9,2002
2002-09-23,23,9264.1,9,2002
2002-09-24,24,9148.4,9,2002
2002-09-25,25,9227.6,9,2002
2002-09-26,26,9199.0,9,2002
2002-09-27,27,8715.8,9,2002
2002-09-30,30,8622.5,9,2002
2002-10-03,3,9139.8,10,2002
2002-10-04,4,9259.7,10,2002
2002-10-07,7,8863.1,10,2002
2002-10-08,8,8846.5,10,2002
2002-10-09,9,8714.9,10,2002
2002-10-10,10,8866.2,10,2002
2002-10-11,11,8854.8,10,2002
2002-10-14,14,8450.8,10,2002
2002-10-15,15,8506.9,10,2002
2002-10-16,16,8370.8,10,2002
2002-10-17,17,8901.8,10,2002
2002-10-18,18,9022.4,10,2002
2002-10-21,21,9128.0,10,2002
2002-10-22,22,9331.3,10,2002
2002-10-23,23,9840.0,10,2002
2002-10-24,24,9799.1,10,2002
2002-10-25,25,10014.8,10,2002
2002-10-28,28,9573.9,10,2002
2002-10-29,29,9600.7,10,2002
2002-10-30,30,10068.6,10,2002
2002-10-31,31,10167.7,10,2002
2002-11-04,4,9912.7,11,2002
2002-11-05,5,9861.2,11,2002
2002-11-06,6,9702.7,11,2002
2002-11-07,7,9799.3,11,2002
2002-11-08,8,9860.2,11,2002
2002-11-11,11,9885.6,11,2002
2002-11-12,12,9720.5,11,2002
2002-11-13,13,9763.6,11,2002
2002-11-14,14,9884.2,11,2002
2002-11-18,18,9970.8,11,2002
2002-11-19,19,9971.2,11,2002
2002-11-20,20,10087.5,11,2002
2002-11-21,21,10289.4,11,2002
2002-11-22,22,10404.1,11,2002
2002-11-25,25,10245.5,11,2002
2002-11-26,26,10131.6,11,2002
2002-11-27,27,10226.4,11,2002
2002-11-28,28,10239.1,11,2002
2002-11-29,29,10508.8,11,2002
2002-12-03,3,10662.8,12,2002
2002-12-04,4,10640.1,12,2002
2002-12-05,5,10413.0,12,2002
2002-12-06,6,10569.0,12,2002
2002-12-09,9,10338.7,12,2002
2002-12-10,10,10331.3,12,2002
2002-12-11,11,10613.6,12,2002
2002-12-12,12,10586.9,12,2002
2002-12-13,13,10564.3,12,2002
2002-12-16,16,10771.0,12,2002
2002-12-17,17,10832.5,12,2002
2002-12-18,18,10984.5,12,2002
2002-12-19,19,11207.5,12,2002
2002-12-20,20,11489.9,12,2002
2002-12-23,23,11470.1,12,2002
2002-12-26,26,11318.0,12,2002
2002-12-27,27,11234.4,12,2002
2002-12-30,30,11268.4,12,2002
2003-01-02,2,11602.9,1,2003
2003-01-03,3,11600.2,1,2003
2003-01-06,6,12019.7,1,2003
2003-01-07,7,11876.0,1,2003
2003-01-08,8,11785.5,1,2003
2003-01-09,9,11911.7,1,2003
2003-01-10,10,12242.9,1,2003
2003-01-13,13,12110.2,1,2003
2003-01-14,14,12174.6,1,2003
2003-01-15,15,11971.3,1,2003
2003-01-16,16,11951.9,1,2003
2003-01-17,17,11675.7,1,2003
2003-01-20,20,11648.3,1,2003
2003-01-21,21,11434.7,1,2003
2003-01-22,22,11142.4,1,2003
2003-01-23,23,11162.1,1,2003
2003-01-24,24,10783.6,1,2003
2003-01-27,27,10529.7,1,2003
2003-01-28,28,10516.8,1,2003
2003-01-29,29,10863.3,1,2003
2003-01-30,30,10750.7,1,2003
2003-01-31,31,10941.0,1,2003
2003-02-03,3,10910.0,2,2003
2003-02-04,4,10577.1,2,2003
2003-02-05,5,10591.8,2,2003
2003-02-06,6,10565.8,2,2003
2003-02-07,7,10380.5,2,2003
2003-02-10,10,10479.6,2,2003
2003-02-11,11,10509.4,2,2003
2003-02-12,12,10509.8,2,2003
2003-02-13,13,10107.7,2,2003
2003-02-14,14,10080.8,2,2003
2003-02-17,17,10188.9,2,2003
2003-02-18,18,10449.6,2,2003
2003-02-19,19,10251.8,2,2003
2003-02-20,20,10216.8,2,2003
2003-02-21,21,10330.8,2,2003
2003-02-24,24,10253.5,2,2003
2003-02-25,25,10191.9,2,2003
2003-02-26,26,9994.8,2,2003
2003-02-27,27,10150.7,2,2003
2003-02-28,28,10280.6,2,2003
2003-03-05,5,10305.5,3,2003
2003-03-06,6,10615.3,3,2003
2003-03-07,7,10723.7,3,2003
2003-03-10,10,10308.6,3,2003
2003-03-11,11,10339.6,3,2003
2003-03-12,12,10582.8,3,2003
2003-03-13,13,10783.0,3,2003
2003-03-14,14,10817.3,3,2003
2003-03-17,17,10874.7,3,2003
2003-03-18,18,11150.9,3,2003
2003-03-19,19,11006.3,3,2003
2003-03-20,20,11158.9,3,2003
2003-03-21,21,11377.4,3,2003
2003-03-24,24,11052.6,3,2003
2003-03-25,25,11232.2,3,2003
2003-03-26,26,11206.3,3,2003
2003-03-27,27,11233.4,3,2003
2003-03-28,28,11396.2,3,2003
2003-03-31,31,11273.6,3,2003
2003-04-02,2,11872.0,4,2003
2003-04-03,3,12006.2,4,2003
2003-04-04,4,12065.5,4,2003
2003-04-07,7,12135.9,4,2003
2003-04-08,8,11778.5,4,2003
2003-04-09,9,11758.9,4,2003
2003-04-10,10,11591.4,4,2003
2003-04-11,11,11718.7,4,2003
2003-04-14,14,11873.9,4,2003
2003-04-15,15,12106.0,4,2003
2003-04-16,16,12043.1,4,2003
2003-04-17,17,12395.4,4,2003
2003-04-22,22,12452.4,4,2003
2003-04-23,23,12394.3,4,2003
2003-04-24,24,12120.3,4,2003
2003-04-25,25,12126.0,4,2003
2003-04-28,28,12462.4,4,2003
2003-04-29,29,12677.9,4,2003
2003-04-30,30,12556.7,4,2003
2003-05-02,2,12810.0,5,2003
2003-05-05,5,12832.7,5,2003
2003-05-06,6,12643.5,5,2003
2003-05-07,7,12956.1,5,2003
2003-05-08,8,12920.8,5,2003
2003-05-09,9,13214.1,5,2003
2003-05-12,12,13320.3,5,2003
2003-05-13,13,13420.6,5,2003
2003-05-14,14,13459.3,5,2003
2003-05-15,15,13129.6,5,2003
2003-05-16,16,13224.9,5,2003
2003-05-19,19,12745.9,5,2003
2003-05-20,20,12745.1,5,2003
2003-05-21,21,13033.6,5,2003
2003-05-22,22,13100.9,5,2003
2003-05-23,23,13142.6,5,2003
2003-05-26,26,12852.4,5,2003
2003-05-27,27,13246.2,5,2003
2003-05-28,28,13294.3,5,2003
2003-05-29,29,13405.2,5,2003
2003-05-30,30,13421.6,5,2003
2003-06-02,2,13228.7,6,2003
2003-06-03,3,13350.1,6,2003
2003-06-04,4,13718.0,6,2003
2003-06-05,5,13779.8,6,2003
2003-06-06,6,13923.1,6,2003
2003-06-09,9,13845.7,6,2003
2003-06-10,10,13893.7,6,2003
2003-06-11,11,13876.5,6,2003
2003-06-12,12,13982.7,6,2003
2003-06-13,13,13733.7,6,2003
2003-06-16,16,13832.8,6,2003
2003-06-17,17,13776.6,6,2003
2003-06-18,18,13510.5,6,2003
2003-06-20,20,13130.9,6,2003
2003-06-23,23,12991.2,6,2003
2003-06-24,24,13108.4,6,2003
2003-06-25,25,13025.7,6,2003
2003-06-26,26,13111.7,6,2003
2003-06-27,27,13024.1,6,2003
2003-06-30,30,12972.5,6,2003
2003-07-02,2,13310.4,7,2003
2003-07-03,3,13134.4,7,2003
2003-07-04,4,13273.6,7,2003
2003-07-07,7,13402.0,7,2003
2003-07-08,8,13618.8,7,2003
2003-07-10,10,13501.2,7,2003
2003-07-11,11,13320.5,7,2003
2003-07-14,14,13588.1,7,2003
2003-07-15,15,13614.1,7,2003
2003-07-16,16,13487.2,7,2003
2003-07-17,17,13622.2,7,2003
2003-07-18,18,13794.2,7,2003
2003-07-21,21,13675.8,7,2003
2003-07-22,22,13835.2,7,2003
2003-07-23,23,13798.7,7,2003
2003-07-24,24,13761.1,7,2003
2003-07-25,25,13750.3,7,2003
2003-07-28,28,13643.3,7,2003
2003-07-29,29,13623.3,7,2003
2003-07-30,30,13474.5,7,2003
2003-07-31,31,13571.7,7,2003
2003-08-04,4,12938.8,8,2003
2003-08-05,5,13059.2,8,2003
2003-08-06,6,12887.7,8,2003
2003-08-07,7,13328.3,8,2003
2003-08-08,8,13499.9,8,2003
2003-08-11,11,13560.2,8,2003
2003-08-12,12,13602.4,8,2003
2003-08-13,13,13682.2,8,2003
2003-08-14,14,13812.1,8,2003
2003-08-15,15,13889.5,8,2003
2003-08-18,18,14146.2,8,2003
2003-08-19,19,14157.9,8,2003
2003-08-20,20,14466.9,8,2003
2003-08-21,21,14669.9,8,2003
2003-08-22,22,14613.0,8,2003
2003-08-25,25,14473.1,8,2003
2003-08-26,26,14877.6,8,2003
2003-08-27,27,15142.5,8,2003
2003-08-28,28,15064.5,8,2003
2003-08-29,29,15174.4,8,2003
2003-09-02,2,15454.3,9,2003
2003-09-03,3,15633.8,9,2003
2003-09-04,4,15704.8,9,2003
2003-09-05,5,15899.6,9,2003
2003-09-08,8,16050.2,9,2003
2003-09-09,9,15718.3,9,2003
2003-09-10,10,15983.2,9,2003
2003-09-11,11,16292.4,9,2003
2003-09-12,12,16421.3,9,2003
2003-09-15,15,16341.7,9,2003
2003-09-16,16,16269.5,9,2003
2003-09-17,17,16492.3,9,2003
2003-09-18,18,16889.4,9,2003
2003-09-19,19,16851.4,9,2003
2003-09-22,22,16485.6,9,2003
2003-09-23,23,16443.5,9,2003
2003-09-24,24,16057.8,9,2003
2003-09-25,25,15806.0,9,2003
2003-09-26,26,15810.6,9,2003
2003-09-29,29,16108.7,9,2003
2003-09-30,30,16010.6,9,2003
2003-10-02,2,16893.61,10,2003
2003-10-03,3,17089.3,10,2003
2003-10-06,6,17273.38,10,2003
2003-10-07,7,17470.14,10,2003
2003-10-08,8,17804.8,10,2003
2003-10-09,9,17708.17,10,2003
2003-10-10,10,17676.14,10,2003
2003-10-13,13,18061.94,10,2003
2003-10-14,14,18178.01,10,2003
2003-10-15,15,17942.04,10,2003
2003-10-16,16,17955.04,10,2003
2003-10-17,17,17790.71,10,2003
2003-10-20,20,18369.59,10,2003
2003-10-21,21,18448.72,10,2003
2003-10-22,22,18234.83,10,2003
2003-10-23,23,17689.81,10,2003
2003-10-24,24,17813.91,10,2003
2003-10-27,27,17750.48,10,2003
2003-10-28,28,18227.64,10,2003
2003-10-29,29,17944.84,10,2003
2003-10-30,30,18093.83,10,2003
2003-10-31,31,17982.49,10,2003
2003-11-03,3,18517.1,11,2003
2003-11-04,4,18541.1,11,2003
2003-11-05,5,18307.06,11,2003
2003-11-06,6,18612.9,11,2003
2003-11-07,7,18672.1,11,2003
2003-11-10,10,18572.2,11,2003
2003-11-11,11,18408.6,11,2003
2003-11-12,12,18793.5,11,2003
2003-11-13,13,18754.5,11,2003
2003-11-14,14,18985.8,11,2003
2003-11-17,17,18668.7,11,2003
2003-11-18,18,18812.9,11,2003
2003-11-19,19,18807.3,11,2003
2003-11-20,20,19199.1,11,2003
2003-11-21,21,19248.3,11,2003
2003-11-24,24,19690.5,11,2003
2003-11-25,25,19809.8,11,2003
2003-11-26,26,19694.8,11,2003
2003-11-27,27,19960.7,11,2003
2003-11-28,28,20183.9,11,2003
2003-12-02,2,20458.4,12,2003
2003-12-03,3,20539.6,12,2003
2003-12-04,4,20414.1,12,2003
2003-12-05,5,20879.8,12,2003
2003-12-08,8,20888.9,12,2003
2003-12-09,9,21259.7,12,2003
2003-12-10,10,20972.6,12,2003
2003-12-11,11,21296.3,12,2003
2003-12-12,12,20973.9,12,2003
2003-12-15,15,20709.7,12,2003
2003-12-16,16,20759.5,12,2003
2003-12-17,17,21199.2,12,2003
2003-12-18,18,21489.2,12,2003
2003-12-19,19,21385.5,12,2003
2003-12-22,22,21630.2,12,2003
2003-12-23,23,21688.4,12,2003
2003-12-26,26,21806.5,12,2003
2003-12-29,29,22045.4,12,2003
2003-12-30,30,22236.3,12,2003
2004-01-02,2,22444.71,1,2004
2004-01-05,5,23531.74,1,2004
2004-01-06,6,23576.44,1,2004
2004-01-07,7,23320.12,1,2004
2004-01-08,8,23716.82,1,2004
2004-01-09,9,23916.72,1,2004
2004-01-12,12,24236.98,1,2004
2004-01-13,13,23939.63,1,2004
2004-01-14,14,23398.64,1,2004
2004-01-15,15,22961.7,1,2004
2004-01-16,16,23154.58,1,2004
2004-01-19,19,23385.17,1,2004
2004-01-20,20,23678.75,1,2004
2004-01-21,21,23301.82,1,2004
2004-01-22,22,22968.78,1,2004
